U_ID,CODEBASE,CODE1,CODE2,TOWN_ID,TOWN,COUNTY_ID,COUNTY,X,Y,AREA,bus_stops,MRT_stops,lon,lat
4699,A6306-0316-00,A6306-28-001,A6306-28,63000060,大同區,63000,臺北市,302401.87138,2772515.61248,8167.34429,0,0,121.51938643963939,25.059925153850955
4700,A6304-0623-00,A6304-43-007,A6304-43,63000040,中山區,63000,臺北市,304760.06987,2772519.22091,9045.76075,0,0,121.54275929566705,25.059874144616714
4701,A6304-0625-00,A6304-43-009,A6304-43,63000040,中山區,63000,臺北市,304875.70685,2772510.84696,5233.15342,0,0,121.54390506741804,25.059794352083767
4702,A6301-0163-00,A6301-12-006,A6301-12,63000010,松山區,63000,臺北市,305625.89663,2772477.67652,13531.70272,0,0,121.55133902504338,25.05946747417729
4703,A6301-0144-00,A6301-09-010,A6301-09,63000010,松山區,63000,臺北市,306293.22605,2772529.92704,2157.03495,0,0,121.55795518602629,25.05991448278006
4704,A6310-1168-00,A6310-84-005,A6310-84,63000100,內湖區,63000,臺北市,309461.33291,2772281.52408,88086.30151,0,0,121.58934414919386,25.057550646476255
4705,A6306-0315-00,A6306-26-008,A6306-26,63000060,大同區,63000,臺北市,302239.4346,2772518.30041,4920.96309,0,0,121.51777658503859,25.05995504244437
4706,A6306-0318-00,A6306-28-002,A6306-28,63000060,大同區,63000,臺北市,302316.53193,2772507.93329,5346.08729,0,0,121.51854032465927,25.059858782467977
1545,A6310-0004-00,A6310-01-002,A6310-01,63000100,內湖區,63000,臺北市,310882.73583,2777353.77588,728301.87656,0,0,121.60365612915359,25.103285256975067
1546,A6311-0414-00,A6311-31-005,A6311-31,63000110,士林區,63000,臺北市,302814.17422,2777917.03932,4605.91146,1,0,121.52368033492797,25.10867435536147
1547,A6311-0469-00,A6311-41-004,A6311-41,63000110,士林區,63000,臺北市,299392.23747,2777755.58344,152967.48762,1,0,121.48974523727789,25.107332681854384
1548,A6311-0418-00,A6311-30-008,A6311-30,63000110,士林區,63000,臺北市,303772.78075,2777902.49499,4768.08732,0,0,121.53318453161695,25.108509181220747
1549,A6312-1106-00,A6312-83-005,A6312-83,63000120,北投區,63000,臺北市,302204.02569,2777906.97846,4698.63021,0,0,121.51763020480296,25.108604767957658
1550,A6312-1104-00,A6312-82-006,A6312-82,63000120,北投區,63000,臺北市,302034.81747,2777906.13778,3819.37448,0,0,121.51595243880459,25.10860302523661
1551,A6311-0426-00,A6311-31-005,A6311-31,63000110,士林區,63000,臺北市,302911.18187,2777881.23888,11528.3905,1,0,121.52464080574923,25.108347753798213
1552,A6311-0421-00,A6311-33-002,A6311-33,63000110,士林區,63000,臺北市,303218.7786,2777899.13699,8886.32101,0,0,121.52769137272001,25.10849851412129
1553,A6311-0427-00,A6311-29-008,A6311-29,63000110,士林區,63000,臺北市,303326.11366,2777880.86366,8471.8492,0,0,121.52875490938311,25.108329754074365
1691,A6312-1139-00,A6312-84-009,A6312-84,63000120,北投區,63000,臺北市,302408.50453,2777524.92424,3970.79709,0,0,121.51964307551967,25.1051485374674
1692,A6311-0536-00,A6311-37-006,A6311-37,63000110,士林區,63000,臺北市,302515.2454,2777496.85782,5876.8318,0,0,121.5207003297284,25.104891445192045
1693,A6310-0009-00,A6310-01-006,A6310-01,63000100,內湖區,63000,臺北市,310346.68339,2776535.32008,1407181.61793,0,0,121.598305419464,25.095917965210955
1694,A6311-0538-00,A6311-38-007,A6311-38,63000110,士林區,63000,臺北市,303161.56014,2777492.99585,7420.71121,0,0,121.52710832170182,25.104833942745284
1695,A6311-0537-00,A6311-42-001,A6311-42,63000110,士林區,63000,臺北市,302759.58355,2777500.25354,5363.71351,0,0,121.52312304765861,25.104913575976408
1696,A6311-0534-00,A6311-36-008,A6311-36,63000110,士林區,63000,臺北市,303237.66265,2777517.36039,4679.85423,0,0,121.52786381350764,25.105051218957804
1697,A6311-0528-00,A6311-39-003,A6311-39,63000110,士林區,63000,臺北市,298576.7049,2777532.69274,3825.76906,0,0,121.48165122642249,25.105346923099493
1698,A6311-0533-00,A6311-37-004,A6311-37,63000110,士林區,63000,臺北市,302591.10693,2777514.83816,3727.67056,0,0,121.52145317747718,25.105051126837825
1699,A6311-0530-00,A6311-38-007,A6311-38,63000110,士林區,63000,臺北市,303106.27777,2777523.56245,6220.9002,0,0,121.52656138512867,25.10511184118321
1700,A6312-1145-00,A6312-81-010,A6312-81,63000120,北投區,63000,臺北市,300642.48394,2777358.43806,63186.03946,1,0,121.50212695411221,25.103705834189036
1701,A6312-1140-00,A6312-84-009,A6312-84,63000120,北投區,63000,臺北市,302335.15217,2777493.01959,5701.96364,0,0,121.51891457702376,25.104863052517103
1702,A6311-0543-00,A6311-42-002,A6311-42,63000110,士林區,63000,臺北市,302710.45615,2777470.19779,6114.53042,0,0,121.52263480120894,25.104643953646423
1703,A6311-0542-00,A6311-37-007,A6311-37,63000110,士林區,63000,臺北市,302613.20811,2777477.71561,4183.56916,1,0,121.52167088682017,25.104715218300512
1704,A6312-1142-00,A6312-84-009,A6312-84,63000120,北投區,63000,臺北市,302402.30084,2777451.55039,9358.20074,0,0,121.51957876731456,25.10448634248278
1705,A6310-0007-00,A6310-01-001,A6310-01,63000100,內湖區,63000,臺北市,308986.01017,2776820.28235,757158.04406,2,0,121.58482785775827,25.09854433905776
1706,A6311-0546-00,A6311-43-002,A6311-43,63000110,士林區,63000,臺北市,303295.93918,2777454.69507,4938.03314,0,0,121.5284391881155,25.10448342692653
1851,A6312-1158-00,A6312-81-014,A6312-81,63000120,北投區,63000,臺北市,301165.10993,2776775.03399,12388.72853,0,0,121.50728697441123,25.09842128423601
1852,A6311-0672-00,A6311-51-004,A6311-51,63000110,士林區,63000,臺北市,303108.35491,2776804.72925,6343.96375,0,0,121.52655419225174,25.098622231133234
1853,A6311-0734-00,A6311-62-001,A6311-62,63000110,士林區,63000,臺北市,302208.51408,2776616.94887,94863.57213,2,0,121.51762568265838,25.096958370394454
1854,A6311-0675-00,A6311-53-002,A6311-53,63000110,士林區,63000,臺北市,302340.51911,2776799.75415,4181.21858,0,0,121.51894137815597,25.098604144223494
1855,A6311-0678-00,A6311-60-006,A6311-60,63000110,士林區,63000,臺北市,302654.48091,2776776.29734,11732.20692,0,0,121.52205321963895,25.098381456387234
1856,A6311-0681-00,A6311-53-001,A6311-53,63000110,士林區,63000,臺北市,302423.23329,2776779.52421,5862.3531,0,0,121.51976066733822,25.098418639347294
1857,A6311-0677-00,A6311-51-006,A6311-51,63000110,士林區,63000,臺北市,302997.56985,2776785.16417,5423.18092,0,0,121.52545507188651,25.09844949479113
1858,A6311-0690-00,A6311-45-008,A6311-45,63000110,士林區,63000,臺北市,305195.26987,2776744.21045,11631.32161,1,0,121.5472421968251,25.09800098714264
1859,A6311-0680-00,A6311-50-007,A6311-50,63000110,士林區,63000,臺北市,303830.12511,2776780.7844,2375.80992,0,0,121.53370915638814,25.098380485712266
1860,A6311-0682-00,A6311-57-001,A6311-57,63000110,士林區,63000,臺北市,302857.55925,2776764.45749,3719.8589,0,0,121.52406615801264,25.09826746798652
1861,A6310-0011-00,A6310-01-003,A6310-01,63000100,內湖區,63000,臺北市,307943.87618,2776562.218,102804.57553,0,0,121.57448495722838,25.096254959178673
1862,A6311-0685-00,A6311-54-001,A6311-54,63000110,士林區,63000,臺北市,303254.41095,2776758.257,7893.03641,0,0,121.52800044668703,25.098197537991414
1863,A6311-0683-00,A6311-50-007,A6311-50,63000110,士林區,63000,臺北市,303904.26003,2776766.78328,5162.3487,0,0,121.53444360687693,25.098251439099453
2019,A6311-0874-00,A6311-67-008,A6311-67,63000110,士林區,63000,臺北市,302756.63782,2775992.20398,44096.31243,1,0,121.52303594294,25.091299180143245
2020,A6311-0837-00,A6311-62-007,A6311-62,63000110,士林區,63000,臺北市,301950.66203,2776093.45797,5858.58045,0,0,121.51504948120495,25.09224124456464
2021,A6311-0830-00,A6311-64-001,A6311-64,63000110,士林區,63000,臺北市,301053.1537,2776114.17341,2446.93296,0,0,121.50615244614673,25.09245888434086
2022,A6311-0831-00,A6311-69-001,A6311-69,63000110,士林區,63000,臺北市,301184.61976,2776114.269,1856.97011,0,0,121.50745579347594,25.092455295083884
2023,A6304-0001-00,A6304-01-001,A6304-01,63000040,中山區,63000,臺北市,305679.68985,2775724.09954,349587.62551,0,0,121.5520035555115,25.088773784857967
2024,A6311-0842-00,A6311-69-003,A6311-69,63000110,士林區,63000,臺北市,301376.40723,2776070.90778,9018.26125,0,0,121.50935553753246,25.092057318178703
2025,A6311-0838-00,A6311-65-006,A6311-65,63000110,士林區,63000,臺北市,300725.40981,2776089.05099,6898.93931,0,0,121.50290229157164,25.092243130655433
2026,A6311-0832-00,A6311-65-004,A6311-65,63000110,士林區,63000,臺北市,300833.52587,2776112.91483,3109.92367,1,0,121.5039750265612,25.092454934368156
2027,A6311-0833-00,A6311-65-003,A6311-65,63000110,士林區,63000,臺北市,300594.09155,2776105.93891,2207.70221,0,0,121.50160103600443,25.0924000007421
2028,A6311-0839-00,A6311-68-002,A6311-68,63000110,士林區,63000,臺北市,302658.66756,2776086.22029,4911.7735,0,0,121.52206828693349,25.092151370296495
2029,A6311-0848-00,A6311-68-002,A6311-68,63000110,士林區,63000,臺北市,302606.14879,2776062.38387,6870.11263,0,0,121.52154671042096,25.09193800883255
2030,A6311-0834-00,A6311-66-002,A6311-66,63000110,士林區,63000,臺北市,300952.88328,2776102.30385,3191.48809,0,0,121.50515793320231,25.092355114993694
2031,A6311-0835-00,A6311-64-002,A6311-64,63000110,士林區,63000,臺北市,301116.60493,2776098.39257,2233.08294,0,0,121.50678090963594,25.09231426883509
2032,A6311-0843-00,A6311-68-003,A6311-68,63000110,士林區,63000,臺北市,302328.97804,2776070.79859,3334.76294,0,0,121.51879919985657,25.092023610167768
2033,A6311-0840-00,A6311-64-003,A6311-64,63000110,士林區,63000,臺北市,301172.54069,2776079.03998,2754.91876,0,0,121.50733473105629,25.09213766003305
2034,A6311-0847-00,A6311-63-005,A6311-63,63000110,士林區,63000,臺北市,303066.4419,2776064.39637,4193.56387,0,0,121.52611006458494,25.09194006584908
2220,A6311-0987-00,A6311-74-005,A6311-74,63000110,士林區,63000,臺北市,301239.74332,2775690.70483,5919.21952,1,0,121.50798649602127,25.08862952301498
2221,A6310-0056-00,A6310-07-004,A6310-07,63000100,內湖區,63000,臺北市,309208.91511,2775713.72292,4365.36773,0,0,121.58699013138744,25.08854582003864
2222,A6310-0053-00,A6310-08-001,A6310-08,63000100,內湖區,63000,臺北市,309676.96864,2775717.03299,1570.70336,0,0,121.59163030745368,25.088557273796347
2223,A6310-0059-00,A6310-14-001,A6310-14,63000100,內湖區,63000,臺北市,307316.46816,2775698.8897,2108.05984,0,0,121.5682287598749,25.088484941139367
2224,A6311-0983-00,A6311-76-005,A6311-76,63000110,士林區,63000,臺北市,301573.24481,2775714.25381,3856.03249,0,0,121.5112935814616,25.088830765228664
2225,A6311-0991-00,A6311-82-007,A6311-82,63000110,士林區,63000,臺北市,302835.25,2775684.88152,4674.33189,1,0,121.5238034769433,25.0885219559321
2226,A6310-0061-00,A6310-07-003,A6310-07,63000100,內湖區,63000,臺北市,309149.89674,2775698.34787,3779.97576,1,0,121.58640439302633,25.088409330613125
2227,A6311-0984-00,A6311-75-004,A6311-75,63000110,士林區,63000,臺北市,302240.23246,2775709.77019,2290.29355,0,0,121.51790566858729,25.088767354961593
2228,A6311-0995-00,A6311-82-008,A6311-82,63000110,士林區,63000,臺北市,302793.83343,2775669.19935,6112.38306,1,0,121.52339228847529,25.08838182780033
2229,A6310-0071-00,A6310-05-007,A6310-05,63000100,內湖區,63000,臺北市,310349.88769,2775679.6045,7238.52216,0,0,121.598299617669,25.088192628197543
2230,A6310-0068-00,A6310-07-004,A6310-07,63000100,內湖區,63000,臺北市,309245.51819,2775687.96914,3317.78522,0,0,121.58735188512316,25.0883118841374
2231,A6311-0988-00,A6311-76-005,A6311-76,63000110,士林區,63000,臺北市,301518.19578,2775688.68978,2411.51618,0,0,121.51074688836366,25.088601854899835
2232,A6310-0067-00,A6310-14-001,A6310-14,63000100,內湖區,63000,臺北市,307277.11372,2775686.49428,3447.92518,0,0,121.56783810329308,25.088374530970235
2233,A6310-0060-00,A6310-05-006,A6310-05,63000100,內湖區,63000,臺北市,310528.48526,2775700.32462,5087.44163,1,0,121.60007104249136,25.088372535111905
2234,A6311-0986-00,A6311-80-001,A6311-80,63000110,士林區,63000,臺北市,302307.31389,2775696.97234,4062.21589,0,0,121.51857020034575,25.088649494490397
2235,A6311-0992-00,A6311-76-006,A6311-76,63000110,士林區,63000,臺北市,301470.45888,2775678.01346,4922.22999,1,0,121.51027324404072,25.08850709823448
2424,A6310-0172-00,A6310-16-004,A6310-16,63000100,內湖區,63000,臺北市,309448.61166,2775390.12607,11851.93949,0,0,121.58935236405354,25.085615033783128
2425,A6311-1068-00,A6311-89-002,A6311-89,63000110,士林區,63000,臺北市,301642.21654,2775415.02209,3785.42252,0,0,121.51196610162825,25.08612696913968
2426,A6311-1072-00,A6311-89-002,A6311-89,63000110,士林區,63000,臺北市,301574.35199,2775414.32743,6120.06524,0,0,121.51129330708075,25.086123017448408
2427,A6310-0169-00,A6310-08-006,A6310-08,63000100,內湖區,63000,臺北市,309771.62209,2775406.38725,4257.76773,0,0,121.59255514642851,25.08574908426198
2428,A6311-1066-00,A6311-81-005,A6311-81,63000110,士林區,63000,臺北市,302176.35552,2775415.04754,4753.35631,0,0,121.51726123351928,25.086108835313887
2429,A6310-0165-00,A6310-16-001,A6310-16,63000100,內湖區,63000,臺北市,309582.07415,2775418.3633,2957.53634,0,0,121.59067663174177,25.085864693174898
2430,A6304-0008-00,A6304-01-003,A6304-01,63000040,中山區,63000,臺北市,305803.83859,2775411.24856,5121.44403,0,0,121.55322161235037,25.085944828083658
2431,A6310-0194-00,A6310-24-002,A6310-24,63000100,內湖區,63000,臺北市,308992.10569,2775345.25004,24165.84035,0,0,121.5848249880695,25.08522780620548
2432,A6310-0166-00,A6310-16-003,A6310-16,63000100,內湖區,63000,臺北市,309939.88588,2775408.38144,3549.26579,0,0,121.59422327152622,25.0857604171087
2433,A6311-1067-00,A6311-84-002,A6311-84,63000110,士林區,63000,臺北市,301293.36692,2775416.17872,1841.6906,1,0,121.50850785774625,25.08614930248807
2434,A6310-0170-00,A6310-08-008,A6310-08,63000100,內湖區,63000,臺北市,309744.05101,2775396.78472,2110.34339,0,0,121.59228141061351,25.085663485779335
2435,A6310-0190-00,A6310-24-001,A6310-24,63000100,內湖區,63000,臺北市,308808.55342,2775349.55571,18111.69315,0,0,121.5830055802761,25.085273837015126
2636,A6311-1134-00,A6311-87-008,A6311-87,63000110,士林區,63000,臺北市,302622.54894,2775184.7326,3254.04717,0,0,121.52167570755024,25.084014089404143
2637,A6310-0307-00,A6310-19-008,A6310-19,63000100,內湖區,63000,臺北市,309846.63378,2775122.68631,13074.17418,1,0,121.59328640813102,25.083184919371686
2638,A6304-0042-00,A6304-07-001,A6304-07,63000040,中山區,63000,臺北市,305829.66403,2775182.21311,8161.7366,0,0,121.5534683292716,25.083876174233254
2639,A6304-0041-00,A6304-04-002,A6304-04,63000040,中山區,63000,臺北市,305172.09559,2775183.87303,6280.89018,0,0,121.54694981578965,25.08391532849907
2640,A6310-0280-00,A6310-26-001,A6310-26,63000100,內湖區,63000,臺北市,307884.76868,2775167.44897,6416.88693,0,0,121.57384023050993,25.083665505746538
2641,A6310-0278-00,A6310-21-003,A6310-21,63000100,內湖區,63000,臺北市,308046.97975,2775173.43115,3497.78663,0,0,121.57544849732861,25.083713285077025
2642,A6310-0301-00,A6310-20-005,A6310-20,63000100,內湖區,63000,臺北市,308395.93344,2775127.18083,4387.21151,0,0,121.57890574538476,25.08328229134999
2643,A6311-1166-00,A6311-91-006,A6311-91,63000110,士林區,63000,臺北市,302599.34126,2775101.42942,15341.82752,0,0,121.52144245859537,25.083262844749527
2644,A6304-0055-00,A6304-07-002,A6304-07,63000040,中山區,63000,臺北市,305411.02438,2775135.87156,4311.41255,1,0,121.54931642185248,25.083473229100242
2645,A6311-1138-00,A6311-98-001,A6311-98,63000110,士林區,63000,臺北市,302868.85912,2775172.9321,6368.69579,0,0,121.52411697905848,25.083898951943315
2646,A6311-1192-00,A6311-82-010,A6311-82,63000110,士林區,63000,臺北市,302928.96155,2775005.63702,32907.61587,1,1,121.52470634780829,25.082386522969447
2647,A6311-1135-00,A6311-87-009,A6311-87,63000110,士林區,63000,臺北市,302461.87926,2775181.6993,2486.8259,0,0,121.52008283852955,25.083992295660252
2648,A6304-0056-00,A6304-02-008,A6304-02,63000040,中山區,63000,臺北市,305045.56681,2775132.54817,17041.48089,0,0,121.54569346043549,25.083456592034818
2887,A6304-0099-00,A6304-05-008,A6304-05,63000040,中山區,63000,臺北市,305602.02791,2774917.46255,7683.41793,0,0,121.55120103347919,25.081494441662247
2888,A6311-1216-00,A6311-93-007,A6311-93,63000110,士林區,63000,臺北市,301402.35559,2774913.38228,5715.48675,0,0,121.50956951284803,25.081606388900486
2889,A6310-0404-00,A6310-28-005,A6310-28,63000100,內湖區,63000,臺北市,307645.96021,2774925.17997,3607.9939,1,0,121.57146274275753,25.08148747743821
2890,A6310-0408-00,A6310-33-004,A6310-33,63000100,內湖區,63000,臺北市,308267.67972,2774915.5526,2875.31364,0,0,121.57762539223103,25.081376703623597
2891,A6310-0406-00,A6310-28-007,A6310-28,63000100,內湖區,63000,臺北市,307731.71936,2774919.0649,3086.12311,0,0,121.57231261035145,25.081428995668926
2892,A6310-0410-00,A6310-27-009,A6310-27,63000100,內湖區,63000,臺北市,309870.05041,2774913.39499,4443.9074,0,0,121.5935094269211,25.081294551775432
2893,A6310-0409-00,A6310-33-003,A6310-33,63000100,內湖區,63000,臺北市,308387.09321,2774915.51415,4359.71985,0,0,121.57880912553513,25.08137174451444
2894,A6310-0552-00,A6310-01-017,A6310-01,63000100,內湖區,63000,臺北市,312355.67546,2774517.06946,121853.53944,0,0,121.61813108345659,25.077616037089193
3102,A6310-0513-00,A6310-40-006,A6310-40,63000100,內湖區,63000,臺北市,309942.72693,2774627.16532,5581.82042,1,0,121.59421738627114,25.078707645312893
3103,A6304-0153-00,A6304-10-003,A6304-10,63000040,中山區,63000,臺北市,305554.84004,2774624.24219,7429.10814,0,0,121.55072141858824,25.07884902405167
3104,A6304-0149-00,A6304-11-004,A6304-11,63000040,中山區,63000,臺北市,305764.87342,2774631.19717,8869.5877,0,0,121.55280370885446,25.078904072613966
3105,A6304-0148-00,A6304-12-006,A6304-12,63000040,中山區,63000,臺北市,306149.10532,2774632.63716,4657.4798,0,0,121.55661256196377,25.078902837479248
3106,A6304-0144-00,A6304-12-005,A6304-12,63000040,中山區,63000,臺北市,306071.10335,2774639.71299,5983.16973,0,0,121.55583963660823,25.07896961483515
3107,A6304-0152-00,A6304-08-008,A6304-08,63000040,中山區,63000,臺北市,305040.41867,2774624.09032,6132.28715,0,0,121.5456220786323,25.078866486861703
3108,A6304-0143-00,A6304-12-005,A6304-12,63000040,中山區,63000,臺北市,305976.71326,2774639.47275,6062.21586,0,0,121.55490396111436,25.078970947173275
3109,A6304-0156-00,A6304-11-005,A6304-11,63000040,中山區,63000,臺北市,305609.91958,2774606.05258,6272.81788,0,0,121.5512666730076,25.078682783725693
