最小統計區代碼,X,Y
A6310-1193-00,308559.97843,2772092.03767
A6310-1194-00,308887.51649,2772084.22131
A6310-1195-00,307988.85417,2772084.08648
A6310-1196-00,308641.37263,2772077.15534
A6310-1197-00,308165.34668,2772068.79056
A6310-1198-00,308261.60119,2772067.77971
A6310-1199-00,308044.25022,2772052.61999
A6310-1200-00,308574.78334,2772047.2006
A6310-1201-00,308487.56694,2772044.33894
A6310-1202-00,308783.88131,2772037.72159
A6310-1203-00,308433.75121,2772033.70449
A6310-1204-00,308182.41157,2772023.17873
A6310-1205-00,308496.18522,2772018.6964
A6310-1206-00,308090.46601,2772013.02849
A6310-1207-00,308712.85426,2772000.09049
A6310-1208-00,309018.44418,2771997.858
A6310-1209-00,308572.83775,2771999.44026
A6310-1210-00,308405.05049,2771979.58285
A6310-1211-00,308510.46417,2771977.25045
A6310-1212-00,308187.88103,2771953.98315
A6310-1213-00,308416.5249,2771944.03491
A6310-1214-00,308325.48011,2771937.14723
A6310-1215-00,308619.01741,2771934.40652
A6310-1216-00,308546.72079,2771909.58553
A6310-1217-00,308231.52703,2771900.67501
A6310-1218-00,308429.11077,2771890.2604
A6310-1219-00,308466.2184,2771879.24639
A6310-1220-00,308705.50002,2771877.01657
A6310-1221-00,308337.40724,2771871.86953
A6310-1222-00,308080.02911,2771840.2199
A6310-1223-00,308347.01623,2771833.9329
A6310-1224-00,308266.26625,2771833.57362
A6310-1225-00,308104.09784,2771817.84942
A6310-1226-00,308201.20878,2771820.46686
A6311-0001-00,308096.44683,2786694.38566
A6311-0002-00,307641.29172,2785437.83347
A6311-0003-00,306531.78547,2783506.14577
A6311-0004-00,307390.72639,2783128.25354
A6311-0005-00,305795.24311,2782791.9162
A6311-0006-00,308661.2743,2782637.15302
A6311-0007-00,306134.42807,2782446.67316
A6311-0008-00,306539.20442,2782385.23964
A6311-0009-00,305462.61937,2782371.47363
A6311-0010-00,305909.23142,2782057.90404
A6311-0011-00,306564.58629,2782036.01205
A6311-0012-00,306074.81879,2781923.10417
A6311-0013-00,305474.55621,2781802.69378
A6311-0014-00,305096.94095,2781655.27778
A6311-0015-00,306914.85239,2781619.1279
A6311-0016-00,306033.44273,2781609.06019
A6311-0017-00,307620.16064,2781584.5214
A6311-0018-00,308149.0099,2781377.46609
A6311-0019-00,305901.92109,2781370.07084
A6311-0020-00,305546.18464,2781264.81754
A6311-0021-00,309794.53194,2781308.63029
A6311-0022-00,304882.00326,2781185.44667
A6311-0023-00,304607.10858,2781115.57204
A6311-0024-00,307352.9356,2781123.29494
A6311-0025-00,305210.13193,2781052.77476
A6311-0026-00,304593.73577,2781039.80473
A6311-0027-00,304416.49018,2780980.26693
A6311-0028-00,304855.78931,2780950.70249
A6311-0029-00,305165.69432,2780942.41385
A6311-0030-00,304130.24915,2780904.56426
A6311-0031-00,306899.78283,2780940.61924
A6311-0032-00,307633.08725,2780735.70806
A6311-0033-00,306455.24337,2780884.11725
A6311-0034-00,305224.77325,2780812.2766
A6311-0035-00,306027.04647,2780741.27851
A6311-0036-00,305550.24065,2780707.63389
A6311-0037-00,307987.26629,2780550.81915
A6311-0038-00,307380.40925,2780558.57144
A6311-0039-00,304927.59242,2780498.74092
A6311-0040-00,308844.25964,2780351.37444
A6311-0041-00,305286.56279,2780403.2506
A6311-0042-00,306065.66569,2780376.75053
A6311-0043-00,308036.25296,2780344.01114
A6311-0044-00,308231.83103,2780276.61319
A6311-0045-00,303796.27431,2780251.66172
A6311-0046-00,305573.11141,2780245.37266
A6311-0047-00,308493.39176,2780206.71987
A6311-0048-00,306175.99459,2780180.55002
A6311-0049-00,307731.91827,2780090.46889
A6311-0050-00,306859.61567,2780096.92101
A6311-0051-00,304023.9431,2780034.44975
A6311-0052-00,303727.80487,2779998.93437
A6311-0053-00,303793.31197,2779953.31233
A6311-0054-00,306394.81116,2779921.95482
A6311-0055-00,306597.1925,2779907.40432
A6311-0056-00,303669.91634,2779892.7987
A6311-0057-00,303888.72086,2779871.92685
A6311-0058-00,303703.69591,2779867.66385
A6311-0059-00,303773.6982,2779860.15642
A6311-0060-00,304898.62976,2779813.30707
A6311-0061-00,304295.66423,2779865.38842
A6311-0062-00,307019.10921,2779777.42113
A6311-0063-00,305698.1121,2779846.99325
A6311-0064-00,309566.56331,2779847.00667
A6311-0065-00,303646.61431,2779807.67246
A6311-0066-00,303937.54713,2779792.72927
A6311-0067-00,304035.96539,2779784.43002
A6311-0068-00,303800.1339,2779785.35841
A6311-0069-00,303555.31651,2779750.49497
A6311-0070-00,303868.43023,2779752.11227
A6311-0071-00,303437.43761,2779722.05442
A6311-0072-00,303918.6583,2779734.01027
A6311-0073-00,303820.84917,2779729.02082
A6311-0074-00,303649.32394,2779724.28577
A6311-0075-00,303856.50366,2779703.74613
A6311-0076-00,303780.15375,2779701.07093
A6311-0077-00,303941.78642,2779695.40192
A6311-0078-00,303596.27936,2779662.05085
A6311-0079-00,303990.63108,2779652.16049
A6311-0080-00,303675.4494,2779645.27607
A6311-0081-00,308980.53287,2779552.19448
A6311-0082-00,303878.68181,2779622.32538
A6311-0083-00,303739.08038,2779615.62595
A6311-0084-00,303486.32328,2779609.60927
A6311-0085-00,303568.87693,2779611.31986
A6311-0086-00,303638.29373,2779595.91269
A6311-0087-00,303554.92937,2779551.99591
A6311-0088-00,303715.6208,2779547.30915
A6311-0089-00,303943.581,2779548.62219
A6311-0090-00,303810.32165,2779554.62175
A6311-0091-00,305428.79936,2779541.32689
A6311-0092-00,303177.74626,2779536.15879
A6311-0093-00,307927.71596,2779553.82728
A6311-0094-00,303862.63701,2779531.12807
A6311-0095-00,303114.74358,2779514.34033
A6311-0096-00,306521.05772,2779475.63471
A6311-0097-00,303964.87547,2779493.94324
A6311-0098-00,303905.03389,2779489.00612
A6311-0099-00,304015.45065,2779489.52774
A6311-0100-00,303533.88129,2779483.96907
A6311-0101-00,303480.22157,2779472.98772
A6311-0102-00,306016.64007,2779487.5959
A6311-0103-00,303704.75195,2779469.28765
A6311-0104-00,303073.31789,2779455.48575
A6311-0105-00,303223.71526,2779462.63858
A6311-0106-00,303425.47265,2779460.31809
A6311-0107-00,303598.50593,2779458.4974
A6311-0108-00,303165.17736,2779457.97507
A6311-0109-00,303935.74071,2779454.7431
A6311-0110-00,308467.426,2779439.3652
A6311-0111-00,307593.4423,2779475.52782
A6311-0112-00,303709.24815,2779421.54972
A6311-0113-00,303948.79667,2779419.53782
A6311-0114-00,303499.76193,2779414.54225
A6311-0115-00,303904.42015,2779413.58957
A6311-0116-00,303216.47273,2779397.24834
A6311-0117-00,303887.31177,2779378.44616
A6311-0118-00,303347.11055,2779378.87729
A6311-0119-00,305840.29625,2779365.8312
A6311-0120-00,303732.40105,2779365.96155
A6311-0121-00,303405.94207,2779363.52319
A6311-0122-00,303655.02225,2779366.29284
A6311-0123-00,303466.00114,2779353.65017
A6311-0124-00,309900.27058,2779376.48895
A6311-0125-00,303329.3363,2779345.87502
A6311-0126-00,303939.91868,2779343.01785
A6311-0127-00,303870.22371,2779342.05164
A6311-0128-00,304204.50983,2779311.42405
A6311-0129-00,303061.57633,2779326.23671
A6311-0130-00,303998.00404,2779314.93976
A6311-0131-00,303714.6764,2779322.18216
A6311-0132-00,303610.95552,2779313.90967
A6311-0133-00,303528.77618,2779313.3196
A6311-0134-00,303242.23685,2779310.68054
A6311-0135-00,303840.87012,2779294.32866
A6311-0136-00,303680.39334,2779287.28251
A6311-0137-00,303842.4969,2779287.71123
A6311-0138-00,303161.00587,2779281.83938
A6311-0139-00,303465.19253,2779266.39559
A6311-0140-00,303310.34572,2779271.1921
A6311-0141-00,303775.0736,2779246.11467
A6311-0142-00,303401.15371,2779250.34021
A6311-0143-00,303593.40416,2779238.05138
A6311-0144-00,303517.53203,2779212.19603
A6311-0145-00,303050.47501,2779210.41803
A6311-0146-00,303339.79958,2779212.10413
A6311-0147-00,303915.26705,2779207.97426
A6311-0148-00,303671.35247,2779213.62026
A6311-0149-00,303133.36727,2779198.63405
A6311-0150-00,303988.09784,2779194.59864
A6311-0151-00,303430.88173,2779175.66657
A6311-0152-00,306748.23008,2779159.40541
A6311-0153-00,303246.5235,2779167.43709
A6311-0154-00,303742.79324,2779165.12039
A6311-0155-00,303677.94151,2779160.25732
A6311-0156-00,303941.99548,2779148.35396
A6311-0157-00,303487.75486,2779143.11764
A6311-0158-00,303049.42486,2779142.43282
A6311-0159-00,302976.89837,2779143.43236
A6311-0160-00,303132.14822,2779138.2642
A6311-0161-00,303675.46622,2779130.16138
A6311-0162-00,303823.06171,2779119.35851
A6311-0163-00,303351.01108,2779119.42526
A6311-0164-00,304001.81967,2779119.05223
A6311-0165-00,303563.69452,2779112.72382
A6311-0166-00,303781.16541,2779101.7439
A6311-0167-00,304056.46903,2779096.52655
A6311-0168-00,302917.13943,2779090.44277
A6311-0169-00,303609.77009,2779089.67354
A6311-0170-00,303134.37061,2779095.82967
A6311-0171-00,303037.69638,2779093.84654
A6311-0172-00,303920.75598,2779096.36969
A6311-0173-00,303467.73335,2779093.10607
A6311-0174-00,303703.60394,2779085.42754
A6311-0175-00,303659.94242,2779075.16758
A6311-0176-00,303988.55188,2779073.31901
A6311-0177-00,303217.26816,2779067.80358
A6311-0178-00,303846.79191,2779061.08438
A6311-0179-00,308401.14881,2778994.06788
A6311-0180-00,305632.70136,2779055.60998
A6311-0181-00,303106.08144,2779055.98596
A6311-0182-00,303924.36443,2779053.05887
A6311-0183-00,303303.69864,2779047.61309
A6311-0184-00,303417.97015,2779044.42814
A6311-0185-00,303795.84275,2779045.15276
A6311-0186-00,303724.92608,2779040.58853
A6311-0187-00,302987.50813,2779037.87931
A6311-0188-00,304701.07486,2779060.17568
A6311-0189-00,304071.45301,2779037.13077
A6311-0190-00,303126.4327,2779031.15869
A6311-0191-00,303038.35893,2779031.72285
A6311-0192-00,303234.29987,2779022.09149
A6311-0193-00,306292.58937,2779032.35685
A6311-0194-00,303949.74263,2779008.11133
A6311-0195-00,303876.93331,2779007.21014
A6311-0196-00,303526.93222,2779006.04946
A6311-0197-00,304008.35107,2779007.01939
A6311-0198-00,304065.36208,2778998.12634
A6311-0199-00,303629.98229,2778997.6959
A6311-0200-00,303812.71167,2778992.97704
A6311-0201-00,307001.07727,2778927.44802
A6311-0202-00,303733.38378,2778987.04808
A6311-0203-00,302871.03408,2778979.00121
A6311-0204-00,303107.64218,2778972.21953
A6311-0205-00,303191.08918,2778970.23118
A6311-0206-00,302990.65413,2778970.15403
A6311-0207-00,303289.09716,2778958.11447
A6311-0208-00,304099.31135,2778948.28776
A6311-0209-00,303978.42417,2778944.84176
A6311-0210-00,305973.31061,2778913.27113
A6311-0211-00,303832.18549,2778930.27266
A6311-0212-00,303721.76839,2778926.49818
A6311-0213-00,303658.78178,2778925.01552
A6311-0214-00,302948.1374,2778912.41138
A6311-0215-00,302886.29874,2778909.94806
A6311-0216-00,303213.3426,2778906.94187
A6311-0217-00,303164.63237,2778895.60776
A6311-0218-00,303021.60703,2778885.34066
A6311-0219-00,304127.1115,2778873.34849
A6311-0220-00,303662.07506,2778873.92734
A6311-0221-00,303115.93877,2778869.41474
A6311-0222-00,303821.93725,2778862.52826
A6311-0223-00,303721.34405,2778859.62428
A6311-0224-00,307588.75517,2778838.70772
A6311-0225-00,303663.20795,2778841.60502
A6311-0226-00,303301.69151,2778842.43181
A6311-0227-00,302983.92904,2778829.53205
A6311-0228-00,305741.47715,2778832.38875
A6311-0229-00,303588.09261,2778824.44964
A6311-0230-00,302918.03706,2778817.89115
A6311-0231-00,304616.86186,2778818.08868
A6311-0232-00,303644.00588,2778790.46928
A6311-0233-00,303769.8391,2778784.93796
A6311-0234-00,303464.37242,2778778.3573
A6311-0235-00,303573.91467,2778763.16042
A6311-0236-00,303674.73293,2778758.14317
A6311-0237-00,306446.30628,2778757.03144
A6311-0238-00,303162.16111,2778734.03505
A6311-0239-00,303637.95824,2778730.02628
A6311-0240-00,303093.74914,2778720.3672
A6311-0241-00,303751.81832,2778721.87418
A6311-0242-00,303614.4486,2778707.33751
A6311-0243-00,304728.71988,2778659.04329
A6311-0244-00,303324.07996,2778691.03816
A6311-0245-00,303569.80329,2778669.66496
A6311-0246-00,303714.05996,2778665.5848
A6311-0247-00,303280.37633,2778654.20867
A6311-0248-00,303610.60329,2778647.55154
A6311-0249-00,303127.28724,2778639.51489
A6311-0250-00,304292.76809,2778627.41057
A6311-0251-00,303685.89846,2778623.06752
A6311-0252-00,303181.44466,2778617.37156
A6311-0253-00,303075.95029,2778611.83742
A6311-0254-00,303554.17031,2778600.69319
A6311-0255-00,303036.0731,2778596.99988
A6311-0256-00,303005.01883,2778606.44839
A6311-0257-00,303313.00058,2778595.65848
A6311-0258-00,303667.52045,2778595.08979
A6311-0259-00,303482.65777,2778590.04443
A6311-0260-00,303228.0792,2778573.97854
A6311-0261-00,303106.80907,2778571.08588
A6311-0262-00,303403.59042,2778558.6269
A6311-0263-00,303914.91913,2778563.55959
A6311-0264-00,303640.06968,2778555.92799
A6311-0265-00,303521.21868,2778543.89359
A6311-0266-00,303146.19654,2778538.82658
A6311-0267-00,303360.96836,2778532.62908
A6311-0268-00,303288.19846,2778521.30761
A6311-0269-00,303325.30724,2778511.43236
A6311-0270-00,303605.49707,2778502.09386
A6311-0271-00,303112.17839,2778494.77302
A6311-0272-00,303263.2299,2778487.48321
A6311-0273-00,303182.71659,2778489.59338
A6311-0274-00,303046.92007,2778491.83291
A6311-0275-00,303487.63544,2778487.62354
A6311-0276-00,303089.05685,2778471.08455
A6311-0277-00,303402.28704,2778468.61556
A6311-0278-00,303218.68266,2778454.93357
A6311-0279-00,304358.83665,2778454.71106
A6311-0280-00,305043.48982,2778470.95514
A6311-0281-00,303569.14915,2778444.42304
A6311-0282-00,304293.83924,2778441.25381
A6311-0283-00,303327.6326,2778437.99032
A6311-0284-00,304227.12073,2778426.57979
A6311-0285-00,303453.24518,2778426.304
A6311-0286-00,304153.34597,2778409.67733
A6311-0287-00,304072.07978,2778398.60624
A6311-0288-00,303281.06162,2778397.20358
A6311-0289-00,304369.35057,2778389.99481
A6311-0290-00,303531.85727,2778384.70405
A6311-0291-00,304301.07862,2778378.32862
A6311-0292-00,303351.5771,2778377.69206
A6311-0293-00,305705.62393,2778355.96598
A6311-0294-00,304233.5752,2778366.6696
A6311-0295-00,303188.37322,2778369.03638
A6311-0296-00,304001.88098,2778360.3489
A6311-0297-00,303444.29707,2778353.87704
A6311-0298-00,304375.45987,2778353.34026
A6311-0299-00,303947.84073,2778354.636
A6311-0300-00,304075.83839,2778351.76077
A6311-0301-00,304158.20806,2778351.85467
A6311-0302-00,304305.73279,2778341.30716
A6311-0303-00,303863.42558,2778337.03279
A6311-0304-00,304237.45732,2778329.44983
A6311-0305-00,303283.80964,2778322.54836
A6311-0306-00,299340.65532,2778336.55667
A6311-0307-00,304160.62335,2778318.49791
A6311-0308-00,303106.81804,2778303.13009
A6311-0309-00,304383.43575,2778305.53955
A6311-0310-00,304077.61692,2778301.09848
A6311-0311-00,303499.39807,2778297.04287
A6311-0312-00,302960.75388,2778276.86649
A6311-0313-00,303180.00879,2778294.07665
A6311-0314-00,304311.73416,2778293.09496
A6311-0315-00,304162.3558,2778290.7512
A6311-0316-00,303980.06761,2778289.06459
A6311-0317-00,304242.30656,2778280.82578
A6311-0318-00,303875.7026,2778268.54275
A6311-0319-00,303294.04864,2778268.34558
A6311-0320-00,304485.69518,2778257.17432
A6311-0321-00,304079.43276,2778256.27077
A6311-0322-00,303391.48925,2778254.56514
A6311-0323-00,303170.29932,2778246.23966
A6311-0324-00,303481.93633,2778244.86525
A6311-0325-00,304165.58031,2778244.60621
A6311-0326-00,303691.34974,2778250.52439
A6311-0327-00,303095.08312,2778240.1287
A6311-0328-00,303985.77717,2778227.77009
A6311-0329-00,304080.39087,2778222.84022
A6311-0330-00,304271.36356,2778219.90745
A6311-0331-00,303221.30076,2778217.86882
A6311-0332-00,304411.83834,2778211.33874
A6311-0333-00,303886.35127,2778208.58129
A6311-0334-00,299125.28176,2778201.80816
A6311-0335-00,303300.42477,2778206.74232
A6311-0336-00,304359.19441,2778202.46284
A6311-0337-00,299480.34097,2778197.6845
A6311-0338-00,303471.22446,2778185.49116
A6311-0339-00,303991.53405,2778178.48968
A6311-0340-00,303374.29251,2778178.12403
A6311-0341-00,304487.61838,2778173.35055
A6311-0342-00,298677.55511,2778153.84481
A6311-0343-00,307776.31252,2778196.96618
A6311-0344-00,303086.06636,2778161.24222
A6311-0345-00,303241.38756,2778161.47841
A6311-0346-00,304308.77627,2778158.47078
A6311-0347-00,303151.08099,2778159.72669
A6311-0348-00,303994.61743,2778145.93722
A6311-0349-00,304254.24134,2778145.07509
A6311-0350-00,303897.57081,2778144.94258
A6311-0351-00,304127.461,2778146.13643
A6311-0352-00,303281.5821,2778131.45362
A6311-0353-00,303365.61599,2778124.23519
A6311-0354-00,303041.55919,2778122.84395
A6311-0355-00,303618.39465,2778126.06377
A6311-0356-00,306510.6347,2778146.25358
A6311-0357-00,304009.56535,2778116.86277
A6311-0358-00,303458.95619,2778112.15316
A6311-0359-00,305911.58343,2778082.58126
A6311-0360-00,303812.38384,2778106.45776
A6311-0361-00,302963.71207,2778099.61146
A6311-0362-00,302766.71447,2778100.41345
A6311-0363-00,303760.54566,2778093.48584
A6311-0364-00,304301.53667,2778092.15273
A6311-0365-00,302878.9829,2778093.39935
A6311-0366-00,304407.52729,2778088.5924
A6311-0367-00,303998.58452,2778084.2511
A6311-0368-00,303914.69837,2778083.36612
A6311-0369-00,304232.11792,2778083.27894
A6311-0370-00,303720.6447,2778081.58804
A6311-0371-00,306674.52682,2778079.01862
A6311-0372-00,304180.08631,2778077.2403
A6311-0373-00,302906.41433,2778073.64147
A6311-0374-00,303208.60446,2778070.21582
A6311-0375-00,299226.37438,2778057.51865
A6311-0376-00,303135.64134,2778061.17688
A6311-0377-00,299892.56503,2778087.46397
A6311-0378-00,303275.76623,2778058.75917
A6311-0379-00,303666.92199,2778058.93043
A6311-0380-00,304092.74915,2778058.6508
A6311-0381-00,304005.41276,2778050.63406
A6311-0382-00,303097.69605,2778044.20664
A6311-0383-00,303809.42536,2778047.57576
A6311-0384-00,303025.02562,2778040.82114
A6311-0385-00,307232.0764,2778054.83121
A6311-0386-00,305092.04801,2778040.23454
A6311-0387-00,302806.4539,2778032.15689
A6311-0388-00,304363.17912,2778031.68164
A6311-0389-00,303741.54364,2778025.45763
A6311-0390-00,298966.17835,2778023.44103
A6311-0391-00,304045.69252,2778016.74315
A6311-0392-00,302736.00277,2778006.75671
A6311-0393-00,303567.1991,2778016.8581
A6311-0394-00,303346.43428,2778013.34781
A6311-0395-00,302897.05186,2778011.80467
A6311-0396-00,306124.56432,2777997.95401
A6311-0397-00,303691.22415,2778002.99289
A6311-0398-00,303440.8545,2777999.21601
A6311-0399-00,303977.88905,2777999.59807
A6311-0400-00,302942.15218,2777996.70032
A6311-0401-00,303160.42794,2777995.43149
A6311-0402-00,303908.83517,2777994.87718
A6311-0403-00,303254.8413,2777982.78086
A6311-0404-00,299373.43936,2777966.57808
A6311-0405-00,303625.094,2777976.67214
A6311-0406-00,302839.64298,2777972.90057
A6311-0407-00,303768.30717,2777968.00696
A6311-0408-00,304438.48322,2777962.40366
A6311-0409-00,298500.67609,2777960.43214
A6311-0410-00,303047.69777,2777957.28025
A6311-0411-00,303172.91383,2777953.28886
A6311-0412-00,303541.69741,2777941.81426
A6311-0413-00,299756.61745,2777945.07227
A6311-0414-00,302814.17422,2777917.03932
A6311-0415-00,297378.00038,2777922.86915
A6311-0416-00,306733.97677,2777909.79514
A6311-0417-00,303623.68549,2777906.13285
A6311-0418-00,303772.78075,2777902.49499
A6311-0419-00,305289.17121,2777883.56189
A6311-0420-00,303124.12061,2777898.64708
A6311-0421-00,303218.7786,2777899.13699
A6311-0422-00,298013.20493,2777900.45778
A6311-0423-00,306569.57531,2777922.5582
A6311-0424-00,303419.36831,2777889.3288
A6311-0425-00,303849.14509,2777887.84215
A6311-0426-00,302911.18187,2777881.23888
A6311-0427-00,303326.11366,2777880.86366
A6311-0428-00,302720.65603,2777870.10095
A6311-0429-00,303003.0279,2777871.84019
A6311-0430-00,303070.86298,2777868.39937
A6311-0431-00,297753.33003,2777855.46425
A6311-0432-00,303523.25818,2777861.97683
A6311-0433-00,303697.93473,2777858.00543
A6311-0434-00,303119.71663,2777853.1884
